"zipcode","cases","population","rate"
"94022","612","19378","3158"
"94024","646","23961","2696"
"94040","1724","35845","4810"
"94041","756","14394","5252"
"94043","1435","31488","4557"
"94085","1502","23612","6361"
"94086","2502","49630","5041"
"94087","1981","57219","3462"
"94089","1368","22313","6131"
"94301","609","17191","3543"
"94304","149","3902","3819"
"94305","297","15730","1888"
"94306","900","27549","3267"
"95002","232","2146","10811"
"95008","2881","46513","6194"
"95013","0","77","0"
"95014","1333","62430","2135"
"95020","8917","63852","13965"
"95030","576","13288","4335"
"95032","1184","26281","4505"
"95035","4614","77562","5949"
"95037","4892","51652","9471"
"95046","797","6025","13228"
"95050","2828","39452","7168"
"95051","3028","58123","5210"
"95053","45","3678","1223"
"95054","1469","24264","6054"
"95070","939","31308","2999"
"95110","2783","20203","13775"
"95111","8561","62392","13721"
"95112","6267","61060","10264"
"95113","394","1939","20320"
"95116","8106","56481","14352"
"95117","2942","29592","9942"
"95118","2363","32560","7257"
"95119","886","10472","8461"
"95120","1513","37774","4005"
"95121","4128","38102","10834"
"95122","9411","57780","16288"
"95123","6169","67186","9182"
"95124","2689","51170","5255"
"95125","4139","53574","7726"
"95126","3157","35988","8772"
"95127","8837","65686","13453"
"95128","3292","37665","8740"
"95129","1438","39828","3611"
"95130","740","14863","4979"
"95131","1902","31170","6102"
"95132","2614","41844","6247"
"95133","2612","28726","9093"
"95134","1300","27224","4775"
"95135","875","22358","3914"
"95136","4226","47599","8878"
"95138","1319","20766","6352"
"95139","474","7293","6499"
"95140","15","115","13043"
"95148","4167","48854","8529"
