"zipcode","cases","population","rate"
"94022","330","19378","1703"
"94024","359","23961","1498"
"94040","1074","35845","2996"
"94041","451","14394","3133"
"94043","770","31488","2445"
"94085","898","23612","3803"
"94086","1434","49630","2889"
"94087","1002","57219","1751"
"94089","822","22313","3684"
"94301","354","17191","2059"
"94304","108","3902","2768"
"94305","113","15730","718"
"94306","421","27549","1528"
"95002","150","2146","6990"
"95008","1563","46513","3360"
"95013","0","77","0"
"95014","670","62430","1073"
"95020","5912","63852","9259"
"95030","295","13288","2220"
"95032","588","26281","2237"
"95035","2748","77562","3543"
"95037","2719","51652","5264"
"95046","514","6025","8531"
"95050","1544","39452","3914"
"95051","1591","58123","2737"
"95053","0","3678","0"
"95054","849","24264","3499"
"95070","470","31308","1501"
"95110","1806","20203","8939"
"95111","5622","62392","9011"
"95112","3847","61060","6300"
"95113","198","1939","10211"
"95116","5494","56481","9727"
"95117","1859","29592","6282"
"95118","1306","32560","4011"
"95119","456","10472","4354"
"95120","676","37774","1790"
"95121","2726","38102","7154"
"95122","6588","57780","11402"
"95123","3602","67186","5361"
"95124","1331","51170","2601"
"95125","2279","53574","4254"
"95126","1876","35988","5213"
"95127","5832","65686","8879"
"95128","2016","37665","5352"
"95129","814","39828","2044"
"95130","405","14863","2725"
"95131","1171","31170","3757"
"95132","1576","41844","3766"
"95133","1619","28726","5636"
"95134","671","27224","2465"
"95135","510","22358","2281"
"95136","2517","47599","5288"
"95138","795","20766","3828"
"95139","273","7293","3743"
"95140","0","115","0"
"95148","2570","48854","5261"
