"zipcode","cases","population","rate"
"94022","158","19378","815"
"94024","133","23961","555"
"94040","543","35845","1515"
"94041","195","14394","1355"
"94043","338","31488","1073"
"94085","403","23612","1707"
"94086","592","49630","1193"
"94087","345","57219","603"
"94089","319","22313","1430"
"94301","166","17191","966"
"94304","37","3902","948"
"94305","43","15730","273"
"94306","196","27549","711"
"95002","65","2146","3029"
"95008","668","46513","1436"
"95013","0","77","0"
"95014","257","62430","412"
"95020","2669","63852","4180"
"95030","140","13288","1054"
"95032","255","26281","970"
"95035","1014","77562","1307"
"95037","1167","51652","2259"
"95046","211","6025","3502"
"95050","715","39452","1812"
"95051","674","58123","1160"
"95053","0","3678","0"
"95054","364","24264","1500"
"95070","212","31308","677"
"95110","869","20203","4301"
"95111","2473","62392","3964"
"95112","1661","61060","2720"
"95113","90","1939","4642"
"95116","2462","56481","4359"
"95117","793","29592","2680"
"95118","531","32560","1631"
"95119","156","10472","1490"
"95120","305","37774","807"
"95121","969","38102","2543"
"95122","2858","57780","4946"
"95123","1403","67186","2088"
"95124","489","51170","956"
"95125","965","53574","1801"
"95126","873","35988","2426"
"95127","2576","65686","3922"
"95128","733","37665","1946"
"95129","299","39828","751"
"95130","145","14863","976"
"95131","443","31170","1421"
"95132","624","41844","1491"
"95133","665","28726","2315"
"95134","293","27224","1076"
"95135","176","22358","787"
"95136","1098","47599","2307"
"95138","341","20766","1642"
"95139","123","7293","1687"
"95140","0","115","0"
"95148","976","48854","1998"
