"zipcode","cases","population","rate"
"94022","57","19378","294"
"94024","49","23961","204"
"94040","157","35845","438"
"94041","77","14394","535"
"94043","112","31488","356"
"94085","196","23612","830"
"94086","223","49630","449"
"94087","165","57219","288"
"94089","116","22313","520"
"94301","70","17191","407"
"94304","23","3902","589"
"94305","17","15730","108"
"94306","77","27549","280"
"95002","26","2146","1212"
"95008","270","46513","580"
"95013","0","77","0"
"95014","89","62430","143"
"95020","1005","63852","1574"
"95030","43","13288","324"
"95032","93","26281","354"
"95035","400","77562","516"
"95037","435","51652","842"
"95046","66","6025","1095"
"95050","266","39452","674"
"95051","273","58123","470"
"95053","0","3678","0"
"95054","201","24264","828"
"95070","73","31308","233"
"95110","349","20203","1727"
"95111","1019","62392","1633"
"95112","705","61060","1155"
"95113","44","1939","2269"
"95116","1072","56481","1898"
"95117","352","29592","1190"
"95118","206","32560","633"
"95119","47","10472","449"
"95120","142","37774","376"
"95121","313","38102","821"
"95122","1201","57780","2079"
"95123","540","67186","804"
"95124","200","51170","391"
"95125","364","53574","679"
"95126","361","35988","1003"
"95127","1040","65686","1583"
"95128","291","37665","773"
"95129","104","39828","261"
"95130","63","14863","424"
"95131","168","31170","539"
"95132","204","41844","488"
"95133","251","28726","874"
"95134","125","27224","459"
"95135","54","22358","242"
"95136","470","47599","987"
"95138","134","20766","645"
"95139","38","7293","521"
"95140",,"115","0"
"95148","446","48854","913"
