"zipcode","cases","population","rate"
"94022","164","19378","846"
"94024","138","23961","576"
"94040","573","35845","1599"
"94041","199","14394","1383"
"94043","354","31488","1124"
"94085","414","23612","1753"
"94086","622","49630","1253"
"94087","355","57219","620"
"94089","339","22313","1519"
"94301","168","17191","977"
"94304","41","3902","1051"
"94305","43","15730","273"
"94306","202","27549","733"
"95002","70","2146","3262"
"95008","713","46513","1533"
"95013","0","77","0"
"95014","274","62430","439"
"95020","2860","63852","4479"
"95030","143","13288","1076"
"95032","260","26281","989"
"95035","1087","77562","1401"
"95037","1259","51652","2437"
"95046","226","6025","3751"
"95050","738","39452","1871"
"95051","696","58123","1197"
"95053","0","3678","0"
"95054","380","24264","1566"
"95070","222","31308","709"
"95110","919","20203","4549"
"95111","2592","62392","4154"
"95112","1744","61060","2856"
"95113","95","1939","4899"
"95116","2589","56481","4584"
"95117","833","29592","2815"
"95118","556","32560","1708"
"95119","171","10472","1633"
"95120","318","37774","842"
"95121","1036","38102","2719"
"95122","3017","57780","5222"
"95123","1479","67186","2201"
"95124","512","51170","1001"
"95125","1007","53574","1880"
"95126","904","35988","2512"
"95127","2709","65686","4124"
"95128","778","37665","2066"
"95129","352","39828","884"
"95130","151","14863","1016"
"95131","469","31170","1505"
"95132","661","41844","1580"
"95133","700","28726","2437"
"95134","310","27224","1139"
"95135","186","22358","832"
"95136","1152","47599","2420"
"95138","372","20766","1791"
"95139","130","7293","1783"
"95140","0","115","0"
"95148","1045","48854","2139"
