"zipcode","cases","population","rate"
"94022","60","19378","310"
"94024","50","23961","209"
"94040","166","35845","463"
"94041","79","14394","549"
"94043","118","31488","375"
"94085","204","23612","864"
"94086","234","49630","471"
"94087","170","57219","297"
"94089","121","22313","542"
"94301","72","17191","419"
"94304","23","3902","589"
"94305","17","15730","108"
"94306","84","27549","305"
"95002","27","2146","1258"
"95008","279","46513","600"
"95013","0","77","0"
"95014","92","62430","147"
"95020","1041","63852","1630"
"95030","44","13288","331"
"95032","96","26281","365"
"95035","422","77562","544"
"95037","452","51652","875"
"95046","69","6025","1145"
"95050","284","39452","720"
"95051","287","58123","494"
"95053","0","3678","0"
"95054","204","24264","841"
"95070","75","31308","240"
"95110","354","20203","1752"
"95111","1057","62392","1694"
"95112","734","61060","1202"
"95113","44","1939","2269"
"95116","1137","56481","2013"
"95117","361","29592","1220"
"95118","216","32560","663"
"95119","48","10472","458"
"95120","146","37774","387"
"95121","327","38102","858"
"95122","1247","57780","2158"
"95123","564","67186","839"
"95124","205","51170","401"
"95125","386","53574","720"
"95126","375","35988","1042"
"95127","1073","65686","1634"
"95128","313","37665","831"
"95129","105","39828","264"
"95130","67","14863","451"
"95131","178","31170","571"
"95132","216","41844","516"
"95133","263","28726","916"
"95134","128","27224","470"
"95135","58","22358","259"
"95136","483","47599","1015"
"95138","135","20766","650"
"95139","41","7293","562"
"95140",,"115","0"
"95148","461","48854","944"
