"zipcode","cases","population","rate"
"94022","69","19378","356"
"94024","70","23961","292"
"94040","217","35845","605"
"94041","113","14394","785"
"94043","168","31488","534"
"94085","249","23612","1055"
"94086","278","49630","560"
"94087","188","57219","329"
"94089","135","22313","605"
"94301","78","17191","454"
"94304","28","3902","718"
"94305","19","15730","121"
"94306","98","27549","356"
"95002","32","2146","1491"
"95008","302","46513","649"
"95013","0","77","0"
"95014","100","62430","160"
"95020","1295","63852","2028"
"95030","47","13288","354"
"95032","124","26281","472"
"95035","484","77562","624"
"95037","534","51652","1034"
"95046","99","6025","1643"
"95050","335","39452","849"
"95051","326","58123","561"
"95053","0","3678","0"
"95054","221","24264","911"
"95070","98","31308","313"
"95110","393","20203","1945"
"95111","1229","62392","1970"
"95112","839","61060","1374"
"95113","47","1939","2424"
"95116","1286","56481","2277"
"95117","431","29592","1456"
"95118","244","32560","749"
"95119","55","10472","525"
"95120","169","37774","447"
"95121","406","38102","1066"
"95122","1430","57780","2475"
"95123","651","67186","969"
"95124","243","51170","475"
"95125","442","53574","825"
"95126","423","35988","1175"
"95127","1241","65686","1889"
"95128","356","37665","945"
"95129","122","39828","306"
"95130","75","14863","505"
"95131","212","31170","680"
"95132","283","41844","676"
"95133","326","28726","1135"
"95134","142","27224","522"
"95135","66","22358","295"
"95136","542","47599","1139"
"95138","153","20766","737"
"95139","54","7293","740"
"95140","0","115","0"
"95148","513","48854","1050"
