"zipcode","cases","population","rate"
"94022","382","19378","1971"
"94024","432","23961","1803"
"94040","1248","35845","3482"
"94041","551","14394","3828"
"94043","926","31488","2941"
"94085","1103","23612","4671"
"94086","1730","49630","3486"
"94087","1227","57219","2144"
"94089","952","22313","4267"
"94301","415","17191","2414"
"94304","115","3902","2947"
"94305","138","15730","877"
"94306","551","27549","2000"
"95002","176","2146","8201"
"95008","1834","46513","3943"
"95013","0","77","0"
"95014","791","62430","1267"
"95020","6962","63852","10903"
"95030","350","13288","2634"
"95032","727","26281","2766"
"95035","3275","77562","4222"
"95037","3243","51652","6279"
"95046","585","6025","9710"
"95050","1908","39452","4836"
"95051","1919","58123","3302"
"95053","0","3678","0"
"95054","1008","24264","4154"
"95070","563","31308","1798"
"95110","2100","20203","10394"
"95111","6545","62392","10490"
"95112","4468","61060","7317"
"95113","252","1939","12996"
"95116","6435","56481","11393"
"95117","2191","29592","7404"
"95118","1519","32560","4665"
"95119","546","10472","5214"
"95120","814","37774","2155"
"95121","3165","38102","8307"
"95122","7717","57780","13356"
"95123","4247","67186","6321"
"95124","1594","51170","3115"
"95125","2764","53574","5159"
"95126","2190","35988","6085"
"95127","6850","65686","10428"
"95128","2358","37665","6260"
"95129","951","39828","2388"
"95130","469","14863","3155"
"95131","1371","31170","4398"
"95132","1864","41844","4455"
"95133","2002","28726","6969"
"95134","809","27224","2972"
"95135","585","22358","2617"
"95136","2929","47599","6153"
"95138","927","20766","4464"
"95139","311","7293","4264"
"95140","11","115","9565"
"95148","3094","48854","6333"
