"age_group","count","percent","rates"
"19 or Under","6810","17.37555","1388.61984"
"20-29","7890","20.13115","3192.01874"
"30-39","7204","18.38083","2641.01417"
"40-49","6271","16.00031","2197.02835"
"50-59","5157","13.15796","1902.10275"
"60-69","3039","7.75394","1408.6335"
"70-79","1464","3.73536","1095.72637"
"80-89","899","2.29378","1411.14791"
"90+","435","1.10989","2649.8538"
"Unknown","24","0.06124",
