"age_group","count","percent","rates"
"19 or Under","17570","17.91815","3582.67998"
"20-29","19091","19.46929","7723.55257"
"30-39","17215","17.55612","6311.08537"
"40-49","15441","15.74696","5409.71373"
"50-59","13160","13.42077","4853.92131"
"60-69","8129","8.29008","3767.94397"
"70-79","3920","3.99767","2933.91213"
"80-89","2332","2.37821","3660.50826"
"90+","1148","1.17075","6993.17739"
"Unknown","51","0.05201",
