"age_group","count","percent","rates"
"19 or Under","20751","18.27445","4231.3143"
"20-29","21908","19.29336","8863.21249"
"30-39","19854","17.4845","7278.55294"
"40-49","17797","15.673","6235.13213"
"50-59","15288","13.46344","5638.81072"
"60-69","9480","8.3486","4394.15781"
"70-79","4487","3.95149","3358.28157"
"80-89","2630","2.31612","4128.27476"
"90+","1303","1.14749","7937.37817"
"Unknown","54","0.04756",
