"age_group","count","percent","rates"
"19 or under","3436","17","700.6"
"20-29","4131","20.4","1671.3"
"30-39","3733","18.4","1368.5"
"40-49","3348","16.5","1173"
"50-59","2597","12.8","957.9"
"60-69","1538","7.6","712.9"
"70-79","793","3.9","593.5"
"80-89","430","2.1","675"
"90+","230","1.1","1401.1"
"Unknown","16","0.1",
