"age_group","count","percent","rates"
"19 or Under","21407","18.34707","4365.07856"
"20-29","22690","19.44668","9179.58241"
"30-39","20442","17.52001","7494.11601"
"40-49","18229","15.62334","6386.4822"
"50-59","15659","13.4207","5775.64999"
"60-69","9672","8.28948","4483.15341"
"70-79","4566","3.91333","3417.40888"
"80-89","2653","2.27378","4164.37754"
"90+","1306","1.11932","7955.65302"
"Unknown","54","0.04628",
