"age_group","count","percent","rates"
"19 or Under","19853","18.16776","4048.20407"
"20-29","21076","19.28694","8526.61432"
"30-39","19094","17.47319","6999.93401"
"40-49","17155","15.69878","6010.20912"
"50-59","14712","13.46316","5426.35945"
"60-69","9120","8.34584","4227.29106"
"70-79","4357","3.98715","3260.98346"
"80-89","2578","2.35916","4046.65107"
"90+","1280","1.17135","7797.27096"
"Unknown","51","0.04667",
