"age_group","count","percent","rates"
"19 or Under","20780","18.27617","4237.22765"
"20-29","21938","19.29464","8875.34944"
"30-39","19879","17.48373","7287.71804"
"40-49","17827","15.67898","6245.64255"
"50-59","15304","13.45998","5644.71214"
"60-69","9496","8.3518","4401.57411"
"70-79","4493","3.95163","3362.77225"
"80-89","2634","2.31662","4134.5535"
"90+","1297","1.14072","7900.82846"
"Unknown","52","0.04573",
