"age_group","count","percent","rates"
"19 or Under","20347","18.22587","4148.93509"
"20-29","21540","19.29451","8714.33253"
"30-39","19534","17.49763","7161.23971"
"40-49","17516","15.69","6136.68452"
"50-59","15005","13.44076","5534.42928"
"60-69","9306","8.33587","4313.50555"
"70-79","4432","3.96997","3317.11698"
"80-89","2611","2.33881","4098.45072"
"90+","1296","1.1609","7894.73684"
"Unknown","51","0.04568",
