"age_group","count","percent","rates"
"19 or Under","13326","17.5","2717.3"
"20-29","14908","19.6","6031.3"
"30-39","13475","17.7","4940"
"40-49","12012","15.8","4208.4"
"50-59","10254","13.5","3782.1"
"60-69","6324","8.3","2931.3"
"70-79","3076","4","2302.2"
"80-89","1879","2.5","2949.4"
"90+","949","1.2","5780.9"
"Unknown","32","0",
