"age_group","count","percent","rates"
"19 or Under","5596","17.46076","1141.0744"
"20-29","6510","20.31265","2633.71888"
"30-39","5915","18.45611","2168.4618"
"40-49","5194","16.20643","1819.70424"
"50-59","4112","12.83035","1516.66599"
"60-69","2441","7.61646","1131.44928"
"70-79","1211","3.77859","906.36928"
"80-89","700","2.18416","1098.78035"
"90+","349","1.08896","2125.97466"
"Unknown","21","0.06552",
