"age_group","count","percent","rates"
"19 or Under","5528","17.49201","1127.20859"
"20-29","6425","20.33035","2599.33085"
"30-39","5822","18.4223","2134.36765"
"40-49","5119","16.19783","1793.42818"
"50-59","4053","12.82473","1494.90449"
"60-69","2407","7.61637","1115.68965"
"70-79","1192","3.77179","892.14879"
"80-89","693","2.19283","1087.79255"
"90+","343","1.08534","2089.42495"
"Unknown","21","0.06645",
