"age_group","count","percent","rates"
"19 or under","3869","17.3","788.9"
"20-29","4527","20.3","1831.5"
"30-39","4101","18.4","1503.4"
"40-49","3640","16.3","1275.3"
"50-59","2856","12.8","1053.4"
"60-69","1712","7.7","793.5"
"70-79","863","3.9","645.9"
"80-89","473","2.1","742.5"
"90+","255","1.1","1553.4"
"Unknown","16","0.1",
