"age_group","count","percent","rates"
"19 or Under","21972","18.50897","4480.2871"
"20-29","23128","19.48277","9356.78193"
"30-39","20860","17.57223","7647.35642"
"40-49","18508","15.59094","6484.22911"
"50-59","15835","13.33923","5840.56565"
"60-69","9779","8.23772","4532.74992"
"70-79","4603","3.87752","3445.10141"
"80-89","2659","2.23991","4173.79566"
"90+","1309","1.10269","7973.92788"
"Unknown","57","0.04802",
