"age_group","count","percent","rates"
"19 or under","2396","15.9","488.6"
"20-29","3018","20","1221"
"30-39","2833","18.8","1038.6"
"40-49","2533","16.8","887.4"
"50-59","1932","12.8","712.6"
"60-69","1221","8.1","566"
"70-79","613","4.1","458.8"
"80-89","333","2.2","522.7"
"90+","187","1.2","1139.1"
"Unknown","19","0.1",
