"age_group","count","percent","rates"
"19 or under","3206","16.7","653.7"
"20-29","3882","20.3","1570.5"
"30-39","3556","18.6","1303.6"
"40-49","3198","16.7","1120.4"
"50-59","2430","12.7","896.3"
"60-69","1481","7.7","686.5"
"70-79","743","3.9","556.1"
"80-89","407","2.1","638.9"
"90+","219","1.1","1334.1"
"Unknown","21","0.1",
