"age_group","count","percent","rates"
"19 or under","75275","24.38199","15936.9846"
"20-29","58572","18.97179","21332.34269"
"30-39","54112","17.52718","18186.0956"
"40-49","45167","14.62984","16504.84727"
"50-59","36556","11.84069","14550.7521"
"60-69","22290","7.21985","12035.05229"
"70-79","9608","3.11208","9032.87674"
"80-84","2854","0.92443","9030.21674"
"85+","4093","1.32575","11709.34058"
"Unknown","205","0.0664",
