"age_group","count","percent","rates"
"19 or Under","18578","18.06566","3788.22018"
"20-29","19979","19.42802","8082.80639"
"30-39","17992","17.49582","6595.93656"
"40-49","16157","15.71142","5660.56245"
"50-59","13794","13.41359","5087.76524"
"60-69","8528","8.29282","3952.88795"
"70-79","4102","3.98888","3070.12948"
"80-89","2450","2.38243","3845.73124"
"90+","1205","1.17177","7340.39961"
"Unknown","51","0.04959",
