"age_group","count","percent","rates"
"19 or Under","12516","17.44269","2552.12422"
"20-29","14055","19.58749","5686.16266"
"30-39","12670","17.65731","4644.87085"
"40-49","11297","15.74385","3957.87423"
"50-59","9639","13.43321","3555.23917"
"60-69","5964","8.31162","2764.42586"
"70-79","2892","4.03038","2164.50864"
"80-89","1787","2.49042","2805.02927"
"90+","903","1.25845","5500.73099"
"Unknown","32","0.0446",
