"age_group","count","percent","rates"
"19 or under","96510","23.10228","20432.79155"
"20-29","77290","18.50145","28149.5726"
"30-39","74243","17.77207","24951.77216"
"40-49","61949","14.82917","22637.29678"
"50-59","51269","12.27262","20407.11536"
"60-69","32175","7.70196","17372.26593"
"70-79","14123","3.38072","13277.6143"
"80-84","4173","0.99892","13203.60702"
"85+","5748","1.37594","16443.99943"
"Unknown","271","0.06487",
