"age_group","count","percent","rates"
"19 or Under","27428","19.37183","5592.81425"
"20-29","27951","19.74122","11307.99947"
"30-39","25295","17.86534","9273.24452"
"40-49","21610","15.2627","7571.00665"
"50-59","18333","12.94822","6761.92549"
"60-69","11279","7.96613","5228.02805"
"70-79","5235","3.69737","3918.1199"
"80-89","3006","2.12308","4718.47678"
"90+","1389","0.98102","8461.25731"
"Unknown","61","0.04308",
