"age_group","count","percent","rates"
"19 or under","2138","15.4","436"
"20-29","2746","19.8","1110.9"
"30-39","2597","18.7","952.1"
"40-49","2362","17","827.5"
"50-59","1791","12.9","660.6"
"60-69","1139","8.2","527.9"
"70-79","573","4.1","428.9"
"80-89","317","2.3","497.6"
"90+","174","1.3","1059.9"
"Unknown","19","0.1",
