"age_group","count","percent","rates"
"19 or under","2484","16","506.5"
"20-29","3095","20","1252.1"
"30-39","2902","18.7","1063.9"
"40-49","2597","16.8","909.9"
"50-59","1988","12.8","733.3"
"60-69","1240","8","574.8"
"70-79","631","4.1","472.3"
"80-89","348","2.2","546.3"
"90+","193","1.2","1175.7"
"Unknown","18","0.1",
