"age_group","count","percent","rates"
"19 or under","2928","16.4","597"
"20-29","3587","20.1","1451.2"
"30-39","3333","18.7","1221.9"
"40-49","3002","16.9","1051.7"
"50-59","2250","12.6","829.9"
"60-69","1400","7.9","648.9"
"70-79","702","3.9","525.4"
"80-89","377","2.1","591.8"
"90+","203","1.1","1236.6"
"Unknown","20","0.1",
