"age_group","count","percent","rates"
"19 or Under","22259","18.59208","4538.80897"
"20-29","23336","19.49166","9440.93147"
"30-39","21053","17.58476","7718.11096"
"40-49","18629","15.56008","6526.62114"
"50-59","15954","13.32576","5884.45749"
"60-69","9828","8.20895","4555.46234"
"70-79","4617","3.8564","3455.57967"
"80-89","2676","2.23516","4200.48032"
"90+","1315","1.09837","8010.47758"
"Unknown","56","0.04677",
