"age_group","count","percent","rates"
"19 or Under","20998","18.28266","4281.6798"
"20-29","22216","19.34315","8987.81854"
"30-39","20118","17.51646","7375.33636"
"40-49","17993","15.66625","6303.80022"
"50-59","15438","13.44165","5694.13657"
"60-69","9574","8.33595","4437.72857"
"70-79","4524","3.93898","3385.9741"
"80-89","2637","2.296","4139.26256"
"90+","1299","1.13102","7913.0117"
"Unknown","55","0.04789",
