"age_group","count","percent","rates"
"19 or Under","21856","18.4375","4456.63367"
"20-29","23099","19.48608","9345.04954"
"30-39","20820","17.56354","7632.69227"
"40-49","18493","15.60051","6478.9739"
"50-59","15848","13.36921","5845.36056"
"60-69","9784","8.25368","4535.06751"
"70-79","4608","3.88726","3448.84365"
"80-89","2665","2.24817","4183.21378"
"90+","1310","1.1051","7980.01949"
"Unknown","58","0.04893",
