"age_group","count","percent","rates"
"19 or Under","9400","17.44456","1916.74398"
"20-29","10865","20.16331","4395.59995"
"30-39","9665","17.93635","3543.22626"
"40-49","8562","15.88939","2999.67418"
"50-59","7128","13.22817","2629.08443"
"60-69","4311","8.00037","1998.22936"
"70-79","2010","3.73017","1504.37841"
"80-89","1284","2.38285","2015.47711"
"90+","632","1.17287","3849.90253"
"Unknown","28","0.05196",
