"age_group","count","percent","rates"
"19 or under","2649","16.2","540.2"
"20-29","3262","20","1319.7"
"30-39","3053","18.7","1119.2"
"40-49","2740","16.8","960"
"50-59","2081","12.8","767.6"
"60-69","1300","8","602.6"
"70-79","651","4","487.2"
"80-89","357","2.2","560.4"
"90+","195","1.2","1187.9"
"Unknown","18","0.1",
