"age_group","count","percent","rates"
"19 or Under","21636","18.38576","4411.7737"
"20-29","22900","19.45988","9264.54108"
"30-39","20645","17.54364","7568.53659"
"40-49","18379","15.61804","6439.0343"
"50-59","15776","13.40607","5818.80415"
"60-69","9733","8.27087","4511.42805"
"70-79","4590","3.90047","3435.3716"
"80-89","2656","2.25701","4169.0866"
"90+","1309","1.11236","7973.92788"
"Unknown","54","0.04589",
