"age_group","count","percent","rates"
"19 or under","3692","17.2","752.8"
"20-29","4350","20.3","1759.9"
"30-39","3943","18.4","1445.5"
"40-49","3517","16.4","1232.2"
"50-59","2764","12.9","1019.5"
"60-69","1642","7.7","761.1"
"70-79","830","3.9","621.2"
"80-89","456","2.1","715.8"
"90+","246","1.1","1498.5"
"Unknown","17","0.1",
