"age_group","count","percent","rates"
"19 or under","2525","16.1","514.9"
"20-29","3124","19.9","1263.9"
"30-39","2941","18.7","1078.2"
"40-49","2640","16.8","924.9"
"50-59","2011","12.8","741.7"
"60-69","1252","8","580.3"
"70-79","635","4","475.3"
"80-89","349","2.2","547.8"
"90+","193","1.2","1175.7"
"Unknown","18","0.1",
