"age_group","count","percent","rates"
"19 or under","30761","19.77144","6512.6215"
"20-29","30490","19.59726","11104.67678"
"30-39","27864","17.90941","9364.60245"
"40-49","23686","15.22403","8655.29729"
"50-59","20072","12.90115","7989.4599"
"60-69","12348","7.9366","6667.06262"
"70-79","5650","3.6315","5311.79783"
"80-84","1830","1.17622","5790.22307"
"85+","2822","1.81382","8073.23702"
"Unknown","60","0.03856",
