"age_group","count","percent","rates"
"19 or Under","17676","17.93007","3604.29432"
"20-29","19187","19.46279","7762.39082"
"30-39","17315","17.56388","6347.74575"
"40-49","15518","15.74105","5436.69048"
"50-59","13215","13.40495","4874.20746"
"60-69","8179","8.29656","3791.11991"
"70-79","3944","4.00069","2951.87486"
"80-89","2344","2.37769","3679.3445"
"90+","1155","1.1716","7035.81871"
"Unknown","50","0.05072",
