"age_group","count","percent","rates"
"19 or Under","19580","18.16849","3992.53693"
"20-29","20806","19.30611","8417.38174"
"30-39","18829","17.47163","6902.78399"
"40-49","16896","15.67798","5919.46915"
"50-59","14478","13.43429","5340.05112"
"60-69","8997","8.34841","4170.27825"
"70-79","4302","3.99187","3219.81888"
"80-89","2553","2.36896","4007.40892"
"90+","1276","1.18401","7772.90448"
"Unknown","52","0.04825",
