"age_group","count","percent","rates"
"19 or under","3806","17.3","776.1"
"20-29","4468","20.3","1807.6"
"30-39","4027","18.3","1476.3"
"40-49","3591","16.3","1258.1"
"50-59","2827","12.9","1042.7"
"60-69","1683","7.7","780.1"
"70-79","851","3.9","636.9"
"80-89","460","2.1","722.1"
"90+","249","1.1","1516.8"
"Unknown","16","0.1",
