"age_group","count","percent","rates"
"19 or Under","21554","18.37244","4395.05317"
"20-29","22809","19.4422","9227.72566"
"30-39","20586","17.54733","7546.90696"
"40-49","18324","15.61922","6419.7652"
"50-59","15733","13.41067","5802.94407"
"60-69","9712","8.27843","4501.69416"
"70-79","4579","3.9031","3427.13869"
"80-89","2656","2.26395","4169.0866"
"90+","1307","1.11408","7961.74464"
"Unknown","57","0.04859",
