"age_group","count","percent","rates"
"19 or under","57538","22.73007","12181.76314"
"20-29","50446","19.92842","18372.79518"
"30-39","45116","17.82283","15162.69753"
"40-49","37630","14.86553","13750.68973"
"50-59","30514","12.05439","12145.79411"
"60-69","18166","7.17638","9808.37864"
"70-79","7770","3.0695","7304.8972"
"80-84","2383","0.94139","7539.94621"
"85+","3464","1.36843","9909.88414"
"Unknown","109","0.04306",
