"age_group","count","percent","rates"
"19 or under","1976","15.2","402.9"
"20-29","2569","19.8","1039.3"
"30-39","2443","18.8","895.6"
"40-49","2193","16.9","768.3"
"50-59","1684","13","621.1"
"60-69","1077","8.3","499.2"
"70-79","537","4.1","401.9"
"80-89","300","2.3","470.9"
"90+","163","1.3","992.9"
"Unknown","20","0.2",
