"age_group","count","percent","rates"
"19 or under","85568","23.96473","18116.18596"
"20-29","66981","18.75914","24394.96083"
"30-39","62990","17.64139","21169.83592"
"40-49","52607","14.73346","19223.55925"
"50-59","42810","11.98965","17040.09457"
"60-69","26414","7.39768","14261.72594"
"70-79","11376","3.18604","10695.0464"
"80-84","3397","0.95139","10748.29932"
"85+","4688","1.31295","13411.52911"
"Unknown","227","0.06358",
