"age_group","count","percent","rates"
"19 or Under","15947","17.72224","3251.73577"
"20-29","17615","19.57592","7126.41446"
"30-39","15883","17.65111","5822.76903"
"40-49","14124","15.6963","4948.30625"
"50-59","12084","13.4292","4457.05054"
"60-69","7441","8.26934","3449.04307"
"70-79","3598","3.99853","2692.91221"
"80-89","2166","2.40712","3399.94035"
"90+","1076","1.19578","6554.5809"
"Unknown","49","0.05445",
