"age_group","count","percent","rates"
"19 or under","3299","16.8","672.7"
"20-29","4001","20.4","1618.7"
"30-39","3628","18.5","1330"
"40-49","3257","16.6","1141.1"
"50-59","2500","12.7","922.1"
"60-69","1505","7.7","697.6"
"70-79","763","3.9","571.1"
"80-89","414","2.1","649.9"
"90+","227","1.2","1382.8"
"Unknown","19","0.1",
