"age_group","count","percent","rates"
"19 or Under","7048","17.34935","1437.15017"
"20-29","8168","20.10634","3304.48784"
"30-39","7434","18.29953","2725.33306"
"40-49","6488","15.97085","2273.05373"
"50-59","5330","13.12032","1965.9119"
"60-69","3158","7.77373","1463.79223"
"70-79","1549","3.81302","1159.34436"
"80-89","946","2.32867","1484.92316"
"90+","477","1.17418","2905.70175"
"Unknown","26","0.064",
