"age_group","count","percent","rates"
"19 or under","1653","14.6","337.1"
"20-29","2228","19.7","901.4"
"30-39","2117","18.7","776.1"
"40-49","1958","17.3","686"
"50-59","1493","13.2","550.7"
"60-69","939","8.3","435.2"
"70-79","489","4.3","366"
"80-89","283","2.5","444.2"
"90+","157","1.4","956.4"
"Unknown","19","0.2",
