"age_group","count","percent","rates"
"19 or Under","27179","19.32124","5542.04092"
"20-29","27788","19.75417","11242.05535"
"30-39","25134","17.86748","9214.2213"
"40-49","21504","15.28695","7533.86983"
"50-59","18236","12.96377","6726.1481"
"60-69","11187","7.95271","5185.38433"
"70-79","5207","3.7016","3897.16339"
"80-89","2987","2.12342","4688.65274"
"90+","1384","0.98387","8430.79922"
"Unknown","63","0.04479",
