"age_group","count","percent","rates"
"19 or Under","17174","17.82645","3501.93204"
"20-29","18769","19.48204","7593.2826"
"30-39","16967","17.61158","6220.16761"
"40-49","15169","15.74528","5314.41925"
"50-59","12927","13.4181","4767.98182"
"60-69","7988","8.29147","3702.58783"
"70-79","3843","3.989","2876.28172"
"80-89","2310","2.39776","3625.97517"
"90+","1143","1.18642","6962.7193"
"Unknown","50","0.0519",
