"age_group","count","percent","rates"
"19 or under","2750","16.4","560.7"
"20-29","3372","20.1","1364.2"
"30-39","3148","18.7","1154.1"
"40-49","2829","16.8","991.1"
"50-59","2139","12.7","788.9"
"60-69","1330","7.9","616.5"
"70-79","672","4","503"
"80-89","359","2.1","563.5"
"90+","198","1.2","1206.1"
"Unknown","17","0.1",
