"age_group","count","percent","rates"
"19 or under","90396","23.58183","19138.35483"
"20-29","71659","18.69386","26098.722"
"30-39","67913","17.71664","22824.37001"
"40-49","56617","14.76982","20688.88653"
"50-59","46405","12.10579","18471.04856"
"60-69","28763","7.50348","15530.02284"
"70-79","12456","3.24943","11710.3989"
"80-84","3722","0.97097","11776.61762"
"85+","5159","1.34584","14758.97583"
"Unknown","239","0.06235",
