"age_group","count","percent","rates"
"19 or Under","19440","18.14957","3963.98968"
"20-29","20681","19.30819","8366.8111"
"30-39","18723","17.48016","6863.92398"
"40-49","16814","15.69788","5890.74067"
"50-59","14383","13.42825","5305.01142"
"60-69","8933","8.34002","4140.61305"
"70-79","4266","3.98282","3192.87478"
"80-89","2542","2.37326","3990.14237"
"90+","1276","1.1913","7772.90448"
"Unknown","52","0.04855",
