"age_group","count","percent","rates"
"19 or under","3823","17.3","779.5"
"20-29","4483","20.3","1813.7"
"30-39","4041","18.3","1481.4"
"40-49","3602","16.3","1262"
"50-59","2833","12.8","1044.9"
"60-69","1692","7.7","784.3"
"70-79","852","3.9","637.7"
"80-89","464","2.1","728.3"
"90+","250","1.1","1522.9"
"Unknown","16","0.1",
