"age_group","count","percent","rates"
"19 or Under","21769","18.42005","4438.89359"
"20-29","23020","19.4786","9313.0889"
"30-39","20748","17.55612","7606.29679"
"40-49","18431","15.59557","6457.25237"
"50-59","15824","13.38963","5836.50842"
"60-69","9765","8.26275","4526.26066"
"70-79","4599","3.89149","3442.10763"
"80-89","2662","2.25248","4178.50472"
"90+","1309","1.10762","7973.92788"
"Unknown","54","0.04569",
