"age_group","count","percent","rates"
"19 or Under","21967","18.4637","4479.26756"
"20-29","23175","19.47905","9375.79649"
"30-39","20904","17.57023","7663.48699"
"40-49","18561","15.60089","6502.79752"
"50-59","15889","13.35502","5860.48296"
"60-69","9819","8.25306","4551.29067"
"70-79","4619","3.88236","3457.07657"
"80-89","2671","2.24503","4192.63189"
"90+","1312","1.10276","7992.20273"
"Unknown","57","0.04791",
