"age_group","count","percent","rates"
"19 or under","3727","17.3","760"
"20-29","4381","20.3","1772.4"
"30-39","3963","18.3","1452.9"
"40-49","3542","16.4","1240.9"
"50-59","2785","12.9","1027.2"
"60-69","1652","7.6","765.7"
"70-79","834","3.9","624.2"
"80-89","458","2.1","718.9"
"90+","246","1.1","1498.5"
"Unknown","17","0.1",
