"age_group","count","percent","rates"
"19 or under","79496","24.21695","16830.64135"
"20-29","62133","18.92764","22629.28444"
"30-39","57701","17.57751","19392.29565"
"40-49","48084","14.64788","17570.77238"
"50-59","38962","11.86903","15508.43646"
"60-69","23942","7.29348","12927.01759"
"70-79","10318","3.14318","9700.377"
"80-84","3067","0.9343","9704.16073"
"85+","4346","1.32393","12433.12831"
"Unknown","217","0.0661",
