"age_group","count","percent","rates"
"19 or Under","5876","17.41966","1198.1689"
"20-29","6827","20.23894","2761.96602"
"30-39","6244","18.51061","2289.07447"
"40-49","5424","16.07969","1900.28413"
"50-59","4371","12.95802","1612.19529"
"60-69","2579","7.64556","1195.41487"
"70-79","1271","3.76794","951.2761"
"80-89","753","2.2323","1181.97372"
"90+","366","1.08502","2229.53216"
"Unknown","21","0.06226",
