"age_group","count","percent","rates"
"19 or Under","5957","17.3714","1214.68552"
"20-29","6957","20.28753","2814.55949"
"30-39","6317","18.42121","2315.83655"
"40-49","5498","16.03289","1926.20984"
"50-59","4456","12.99428","1643.54661"
"60-69","2640","7.69859","1223.68952"
"70-79","1290","3.76181","965.49659"
"80-89","781","2.2775","1225.92494"
"90+","375","1.09355","2284.35673"
"Unknown","21","0.06124",
