"age_group","count","percent","rates"
"19 or Under","22010","18.51665","4488.03564"
"20-29","23163","19.48665","9370.94171"
"30-39","20891","17.57525","7658.72114"
"40-49","18531","15.58982","6492.2871"
"50-59","15850","13.33434","5846.09824"
"60-69","9785","8.23196","4535.53103"
"70-79","4607","3.87579","3448.0952"
"80-89","2662","2.2395","4178.50472"
"90+","1310","1.10208","7980.01949"
"Unknown","57","0.04795",
